ms,lp,al,be
1.333727400000000074e+01,-2.975434799999999935e+00,-3.269802299999999828e-01,6.703549399999999547e-01
1.341990000000000016e+01,-3.012757699999999872e+00,-3.892411499999999802e-01,7.075130299999999872e-01
1.335317700000000052e+01,-2.972713900000000020e+00,-3.647541300000000097e-01,6.649796999999999514e-01
1.329439499999999974e+01,-2.969166700000000159e+00,-3.121025399999999839e-01,6.603269899999999470e-01
1.331625900000000051e+01,-2.956964500000000218e+00,-2.892795899999999754e-01,6.830535300000000198e-01
1.331225799999999992e+01,-2.967805600000000155e+00,-3.264240400000000264e-01,6.598529300000000042e-01
1.335022599999999926e+01,-2.963084799999999852e+00,-3.223005999999999927e-01,6.957188600000000500e-01
1.332909100000000002e+01,-2.950673300000000054e+00,-3.166779599999999806e-01,6.873430499999999554e-01
1.329959799999999959e+01,-2.957349499999999853e+00,-3.532410000000000272e-01,6.482881200000000232e-01
1.331188099999999963e+01,-2.955958600000000214e+00,-3.206776100000000018e-01,6.630397399999999886e-01
1.342058800000000041e+01,-2.990695399999999893e+00,-3.670894900000000183e-01,7.140795199999999676e-01
1.342502900000000032e+01,-2.990165199999999857e+00,-3.587831799999999793e-01,7.178868499999999653e-01
1.341225400000000079e+01,-2.978765500000000177e+00,-4.095724600000000271e-01,7.171994499999999606e-01
1.341097399999999951e+01,-3.013292400000000093e+00,-3.623401500000000275e-01,7.091902599999999612e-01
1.344413600000000031e+01,-2.995788999999999813e+00,-3.973162700000000269e-01,7.346366800000000419e-01
1.331272500000000036e+01,-2.948111400000000160e+00,-3.511661899999999892e-01,6.796104099999999981e-01
1.333492099999999958e+01,-2.952715200000000095e+00,-3.489613400000000087e-01,6.683270399999999833e-01
1.339203999999999972e+01,-2.977422400000000025e+00,-3.233814300000000252e-01,7.086734700000000275e-01
1.336680699999999966e+01,-2.985259000000000107e+00,-3.619815299999999958e-01,6.814184500000000089e-01
1.336716799999999949e+01,-2.982548200000000094e+00,-3.767500300000000135e-01,6.777831600000000511e-01
1.341594199999999937e+01,-2.990692800000000151e+00,-3.669654600000000211e-01,7.197686699999999993e-01
1.339444800000000058e+01,-2.986361200000000160e+00,-3.307165200000000138e-01,7.154629599999999812e-01
1.350405699999999953e+01,-3.038934100000000083e+00,-4.681057699999999766e-01,7.336804799999999682e-01
1.350688300000000019e+01,-3.030566799999999894e+00,-4.737065899999999830e-01,7.433625699999999448e-01
1.339282099999999964e+01,-2.988553700000000202e+00,-3.376809399999999850e-01,7.100060799999999839e-01
1.339968299999999957e+01,-2.985419100000000103e+00,-3.374314999999999953e-01,7.058284500000000516e-01
1.333377899999999983e+01,-2.968086299999999955e+00,-2.980835199999999907e-01,6.896625699999999748e-01
1.334941300000000020e+01,-2.956466300000000214e+00,-2.785309999999999730e-01,7.138402200000000253e-01
1.334540400000000027e+01,-2.945953400000000055e+00,-2.697026399999999935e-01,7.236140699999999981e-01
1.335426999999999964e+01,-2.956106999999999818e+00,-2.901478499999999849e-01,7.113909899999999453e-01
1.335269699999999915e+01,-2.998258600000000218e+00,-3.459495399999999998e-01,6.704975100000000188e-01
1.335395300000000063e+01,-2.989059300000000086e+00,-3.446500699999999751e-01,6.707803300000000357e-01
1.335797699999999999e+01,-2.986698699999999818e+00,-3.548518900000000031e-01,6.786170000000000258e-01
1.344553800000000088e+01,-3.016729300000000169e+00,-3.890745899999999979e-01,7.139145500000000366e-01
1.330440300000000065e+01,-2.948319300000000087e+00,-3.073590199999999828e-01,6.660065600000000252e-01
1.356341699999999939e+01,-3.079144499999999951e+00,-5.006718999999999475e-01,7.788334799999999669e-01
1.351408699999999996e+01,-3.047484299999999813e+00,-5.103511099999999967e-01,7.481887299999999685e-01
1.325297800000000059e+01,-2.935047500000000031e+00,-3.529861000000000248e-01,6.303519600000000445e-01
1.326821699999999993e+01,-2.950284400000000140e+00,-3.260448300000000077e-01,6.343433200000000438e-01
1.329205600000000054e+01,-2.950293900000000136e+00,-3.209423000000000137e-01,6.311539299999999741e-01
1.331721199999999961e+01,-2.949223499999999998e+00,-2.645939400000000274e-01,6.760350000000000525e-01
1.327988999999999997e+01,-2.947027600000000191e+00,-2.869320499999999940e-01,6.739719800000000260e-01
1.339821899999999921e+01,-3.000757800000000142e+00,-3.474214199999999808e-01,7.160846299999999998e-01
1.343116000000000021e+01,-2.984862999999999822e+00,-4.480858799999999920e-01,6.937610499999999902e-01
1.353020899999999926e+01,-3.037139100000000091e+00,-4.217828800000000267e-01,7.838712100000000405e-01
1.351389999999999958e+01,-3.053093099999999893e+00,-4.227939000000000003e-01,7.715434100000000406e-01
1.331290199999999935e+01,-2.952898699999999987e+00,-3.897572999999999732e-01,6.493203600000000408e-01
1.335355299999999978e+01,-2.985782799999999959e+00,-3.791143599999999836e-01,6.742076200000000075e-01
1.353304100000000076e+01,-3.060790200000000016e+00,-4.582210700000000081e-01,7.750810299999999486e-01
1.362013199999999991e+01,-3.103781899999999982e+00,-5.435380899999999738e-01,7.848022300000000451e-01
1.360518899999999931e+01,-3.088747399999999921e+00,-5.540045999999999582e-01,7.828199399999999919e-01
1.360992500000000049e+01,-3.091015800000000091e+00,-5.544083499999999942e-01,7.770713799999999782e-01
1.332613699999999923e+01,-2.958136999999999794e+00,-3.375060100000000229e-01,6.658266000000000462e-01
1.332140399999999936e+01,-2.954399399999999787e+00,-3.505072699999999819e-01,6.693865399999999743e-01
1.331798399999999916e+01,-2.945665299999999931e+00,-3.739480199999999921e-01,6.616396199999999839e-01
1.333878200000000014e+01,-2.948802699999999888e+00,-3.584868800000000078e-01,6.733130999999999977e-01
1.330635000000000012e+01,-2.973023799999999994e+00,-2.803472100000000133e-01,6.778169000000000555e-01
1.358392199999999939e+01,-3.074520500000000212e+00,-5.091493099999999661e-01,7.877107800000000548e-01
1.357828899999999983e+01,-3.069719500000000156e+00,-5.105032499999999640e-01,7.906161900000000520e-01
1.351279800000000009e+01,-3.055277499999999868e+00,-4.364166400000000223e-01,7.648335899999999521e-01
1.351889599999999980e+01,-3.050727199999999861e+00,-4.337756500000000126e-01,7.625026700000000490e-01
1.350646099999999983e+01,-3.042546100000000031e+00,-4.525744899999999959e-01,7.511162599999999800e-01
1.330371300000000012e+01,-2.949308600000000169e+00,-3.337719699999999734e-01,6.485224200000000438e-01
1.344572299999999920e+01,-3.011172000000000182e+00,-4.063193999999999972e-01,7.276916199999999835e-01
1.344972899999999960e+01,-3.012446100000000015e+00,-3.839583699999999933e-01,7.232417399999999663e-01
1.346648399999999945e+01,-3.017286299999999866e+00,-4.244320799999999894e-01,7.303008800000000411e-01
1.346210800000000063e+01,-3.019604399999999966e+00,-4.338672100000000031e-01,7.267789500000000347e-01
1.350173799999999957e+01,-3.030111499999999847e+00,-4.364896500000000068e-01,7.465259699999999832e-01
1.349598100000000045e+01,-3.029716300000000029e+00,-4.162982299999999913e-01,7.503501099999999591e-01
1.356767800000000079e+01,-3.063303700000000074e+00,-4.932698400000000150e-01,7.767231500000000288e-01
1.358432400000000051e+01,-3.060400500000000079e+00,-4.971896199999999988e-01,7.793322599999999989e-01
1.356792599999999993e+01,-3.067698000000000036e+00,-4.333666700000000094e-01,7.760129300000000452e-01
1.352124500000000040e+01,-3.057230000000000114e+00,-4.180965500000000112e-01,7.792046500000000542e-01
1.344268899999999967e+01,-3.002534600000000164e+00,-5.076127700000000464e-01,7.017736700000000161e-01
1.330117599999999989e+01,-2.975405499999999925e+00,-2.377906499999999923e-01,6.926329100000000460e-01
1.336766399999999955e+01,-2.980679600000000207e+00,-2.868803400000000114e-01,6.954465300000000072e-01
1.335625600000000013e+01,-2.983910400000000074e+00,-2.894307999999999881e-01,6.970880200000000304e-01
1.329694100000000034e+01,-2.978475299999999937e+00,-1.872885099999999914e-01,6.912433799999999628e-01
1.328605800000000059e+01,-2.964284099999999977e+00,-2.820013699999999734e-01,6.611623199999999700e-01
1.328599600000000081e+01,-2.943136700000000161e+00,-3.417512400000000117e-01,6.482968500000000356e-01
1.331673600000000057e+01,-2.965360099999999832e+00,-3.191164799999999802e-01,6.648986700000000249e-01
1.349698399999999943e+01,-3.031990299999999916e+00,-4.436177700000000224e-01,7.522875199999999873e-01
1.330920700000000068e+01,-2.960047599999999779e+00,-3.083768700000000251e-01,6.618422900000000553e-01
1.331732300000000002e+01,-2.953456699999999824e+00,-3.107609900000000147e-01,6.654071599999999975e-01
1.331912699999999994e+01,-2.967140600000000017e+00,-3.551818999999999948e-01,6.660158299999999754e-01
1.334614599999999918e+01,-2.991526200000000024e+00,-3.447587599999999974e-01,6.782273500000000066e-01
1.339974400000000010e+01,-2.978360799999999919e+00,-2.883603800000000272e-01,7.292296999999999807e-01
1.339477100000000043e+01,-3.011769399999999930e+00,-2.784039700000000006e-01,7.274267300000000214e-01
1.339091400000000043e+01,-2.976206100000000188e+00,-2.821789699999999734e-01,7.202442399999999800e-01
1.334721099999999971e+01,-2.973301499999999820e+00,-3.384643800000000091e-01,6.686287300000000045e-01
1.345244699999999938e+01,-2.999580299999999866e+00,-4.139814199999999889e-01,7.232435200000000286e-01
1.347220800000000018e+01,-3.021950299999999867e+00,-4.274267400000000272e-01,7.296763899999999525e-01
1.347077200000000019e+01,-3.022861400000000032e+00,-4.385874599999999846e-01,7.171212399999999931e-01
1.345379499999999950e+01,-3.007432800000000128e+00,-4.366689200000000159e-01,7.199846500000000038e-01
1.330365199999999959e+01,-2.956924900000000189e+00,-3.132051200000000035e-01,6.677161099999999738e-01
1.330098199999999942e+01,-2.957763899999999779e+00,-3.646931900000000004e-01,6.580500599999999922e-01
1.329989499999999936e+01,-2.982189899999999838e+00,-2.503291599999999950e-01,6.874860900000000496e-01
1.330284799999999912e+01,-2.955230100000000082e+00,-2.991588900000000106e-01,6.611504099999999662e-01
1.345146599999999992e+01,-3.004652000000000100e+00,-4.337715400000000110e-01,7.308144500000000043e-01
1.342559400000000025e+01,-3.001883299999999810e+00,-4.277842399999999823e-01,6.984723900000000540e-01
1.340989399999999954e+01,-3.002839300000000211e+00,-4.377300700000000266e-01,6.969724400000000264e-01
1.338728700000000060e+01,-2.989215300000000131e+00,-4.384892400000000023e-01,6.804782299999999617e-01
1.335723899999999986e+01,-2.965107199999999832e+00,-3.677956700000000190e-01,6.822943399999999992e-01
1.345683200000000035e+01,-3.021580800000000178e+00,-3.539975499999999942e-01,7.488446600000000508e-01
1.345359599999999922e+01,-3.019228800000000046e+00,-3.610599099999999839e-01,7.520227400000000229e-01
1.345306000000000068e+01,-3.025304300000000168e+00,-3.555631100000000155e-01,7.504173600000000333e-01
1.337721999999999944e+01,-2.978454000000000157e+00,-3.880339500000000164e-01,6.730575600000000547e-01
1.364662099999999967e+01,-3.126344599999999918e+00,-5.206544199999999512e-01,8.297945700000000091e-01
1.343335000000000079e+01,-3.010635399999999962e+00,-4.180482600000000049e-01,7.092643100000000089e-01
1.332115699999999947e+01,-2.973729599999999973e+00,-3.311821999999999822e-01,6.669549900000000253e-01
1.331120400000000004e+01,-2.954057699999999897e+00,-2.968987200000000048e-01,6.722476800000000141e-01
1.329570400000000063e+01,-2.951936599999999800e+00,-2.975067900000000209e-01,6.770157300000000378e-01
1.330665499999999923e+01,-2.951091299999999862e+00,-2.957453800000000022e-01,6.728870099999999521e-01
1.329060300000000083e+01,-2.952198800000000123e+00,-2.660333100000000228e-01,6.706984400000000068e-01
1.341635999999999918e+01,-2.979969999999999786e+00,-4.320788899999999932e-01,6.982226400000000055e-01
1.328023199999999981e+01,-2.962269500000000111e+00,-2.739592900000000220e-01,6.543680699999999684e-01
1.333576099999999975e+01,-2.955475600000000203e+00,-3.397562000000000082e-01,6.801463100000000317e-01
1.333557200000000087e+01,-2.970656200000000080e+00,-3.222319799999999734e-01,6.779547299999999499e-01
1.333298300000000047e+01,-2.965398500000000048e+00,-2.918422800000000095e-01,6.898374400000000239e-01
1.347734799999999922e+01,-3.007740800000000103e+00,-4.671699999999999742e-01,7.322908099999999587e-01
1.343209599999999959e+01,-3.017876900000000084e+00,-4.184630100000000241e-01,6.973847499999999977e-01
1.334260599999999997e+01,-2.953413900000000147e+00,-4.160956000000000099e-01,6.539329799999999970e-01
1.335052100000000053e+01,-2.971046700000000040e+00,-3.901307999999999998e-01,6.563887400000000261e-01
1.322710000000000008e+01,-2.958912399999999998e+00,-2.071769199999999866e-01,6.507431000000000187e-01
1.314527999999999963e+01,-2.921335000000000015e+00,-2.103395899999999930e-01,6.086165700000000234e-01
1.314337599999999995e+01,-2.926405799999999946e+00,-2.221156300000000083e-01,6.100771900000000469e-01
1.319188499999999920e+01,-2.916161600000000131e+00,-2.815868899999999786e-01,6.176654999999999784e-01
1.314947000000000088e+01,-2.937036700000000167e+00,-2.447808200000000101e-01,6.054397099999999643e-01
1.313714000000000048e+01,-2.939898200000000017e+00,-2.575419299999999745e-01,5.970148299999999963e-01
1.317358499999999921e+01,-2.971374500000000030e+00,-2.524842900000000001e-01,6.061131400000000502e-01
1.317889800000000022e+01,-2.947560900000000039e+00,-1.910432999999999992e-01,6.363180200000000397e-01
1.300792099999999962e+01,-2.892983599999999988e+00,-1.666466100000000006e-01,5.653238099999999822e-01
1.350736599999999932e+01,-3.032520400000000116e+00,-5.310030100000000530e-01,7.527615399999999513e-01
1.334094400000000036e+01,-2.968266499999999919e+00,-2.396127100000000065e-01,7.159413000000000027e-01
1.338276600000000016e+01,-2.971257399999999826e+00,-4.341632200000000164e-01,6.906328200000000361e-01
1.348545200000000044e+01,-3.029445599999999850e+00,-3.827880699999999803e-01,7.647237399999999852e-01
1.332370700000000063e+01,-2.961685399999999913e+00,-3.798766199999999982e-01,6.607478399999999752e-01
1.340353600000000078e+01,-2.986819000000000113e+00,-3.927881799999999868e-01,7.078083299999999856e-01
1.340918399999999977e+01,-3.005706399999999778e+00,-3.272587800000000269e-01,7.116449299999999534e-01
1.339164700000000074e+01,-3.013222299999999798e+00,-3.486771499999999913e-01,6.956980600000000070e-01
1.345535600000000009e+01,-3.019392700000000040e+00,-4.271774400000000194e-01,7.217624200000000156e-01
1.347335700000000003e+01,-3.020813899999999830e+00,-4.185177700000000112e-01,7.604853400000000097e-01
1.339565200000000011e+01,-2.972044900000000212e+00,-4.400312699999999744e-01,6.899435699999999505e-01
1.345126199999999983e+01,-3.012976399999999888e+00,-4.199849099999999891e-01,7.241608499999999671e-01
1.346156200000000069e+01,-2.997162599999999788e+00,-3.863910400000000189e-01,7.509188999999999448e-01
1.325746200000000030e+01,-2.919791599999999931e+00,-3.100040499999999755e-01,6.504176600000000086e-01
1.327655799999999964e+01,-2.958221200000000106e+00,-2.906021799999999877e-01,6.599555900000000364e-01
1.328327299999999944e+01,-2.962792100000000151e+00,-2.816715000000000191e-01,6.545632500000000409e-01
1.326819599999999966e+01,-2.949919799999999981e+00,-3.141363500000000086e-01,6.358140599999999587e-01
1.325824099999999994e+01,-2.960083500000000090e+00,-3.010802399999999990e-01,6.449629000000000056e-01
1.331613800000000047e+01,-2.957256199999999779e+00,-2.978981199999999885e-01,6.896262600000000464e-01
1.324593600000000038e+01,-2.929890200000000000e+00,-3.478180599999999845e-01,6.141489799999999555e-01
1.320409300000000030e+01,-2.929072199999999793e+00,-2.895812700000000017e-01,6.298526300000000244e-01
1.321687400000000068e+01,-2.933175499999999936e+00,-2.930579200000000273e-01,6.279080299999999504e-01
1.331326499999999946e+01,-2.963734099999999927e+00,-3.100519400000000259e-01,6.697016900000000161e-01
1.322100700000000018e+01,-2.951459499999999903e+00,-2.479686999999999863e-01,6.347061600000000192e-01
1.335480599999999995e+01,-2.960971900000000101e+00,-3.624251900000000082e-01,6.730597699999999461e-01
1.332446500000000000e+01,-2.974051499999999848e+00,-3.734362999999999988e-01,6.583906699999999557e-01
1.334884199999999943e+01,-2.967791699999999810e+00,-3.778732799999999781e-01,6.575016599999999878e-01
1.315038000000000018e+01,-2.952908199999999983e+00,-2.263900699999999988e-01,6.163533399999999718e-01
1.316236899999999999e+01,-2.956243499999999802e+00,-2.225767399999999951e-01,6.109357499999999996e-01
1.314583299999999966e+01,-2.937570500000000084e+00,-1.526047000000000098e-01,6.289964799999999689e-01
1.350785300000000078e+01,-3.033967500000000150e+00,-4.321043800000000101e-01,7.681894299999999509e-01
