N,s_gap,s_gap0,s_rms,sky,s_tempel,m_gap,m_rms
6,142.02560103940849,142.201516695868,125.30143938638953,0.2901166692594725,125.205286,11260682338558.143,8783683505345.019
18,422.36873497393555,422.42792081428826,412.4665458570854,0.33957957969662694,433.292797,114224170869048.44,108977199511098.28
6,341.0909495866831,341.16423594794514,286.81719863693127,0.25850598410690817,286.656088,57060532789501.29,40469327896194.1
6,239.26655863877065,239.37102181099587,202.45114679185215,0.26453241446811704,202.45752,28905072583292.953,20754130928302.86
5,737.9531725418263,737.9870492525912,606.9525497488329,0.25501954897083745,606.426299,259990179197271.78,176451430819779.2
9,210.7436732637093,210.8622674180496,193.57501658756266,0.2527266505461405,193.411265,21479071617084.18,18148268029975.125
6,653.6393913574781,653.6776376274274,572.0699468649851,0.4837178397529367,571.727792,385618826714398.06,296043232973997.2
7,183.41532579814373,183.55157786747355,158.38495482292763,0.23827716753688719,158.37217,15383370280496.799,11499792787884.064
7,161.61102530246404,161.76564375451812,142.24261656116903,0.2287324592277593,142.159498,11493480710855.793,8923187364587.066
13,486.03398480726224,486.08541881816,478.3145292809859,0.34251656778687734,478.000415,152171108612084.38,147417577015066.16
7,176.72019132141583,176.86160131774736,150.82497083810395,0.2567784603690238,150.796073,15389597452874.531,11240114049185.473
5,234.53701955119976,234.64358832058434,223.01713873409162,0.22115932735716695,222.85477,23263846224951.69,21052945902292.996
8,432.0884339820721,432.1462886350865,392.19161466072177,0.31157028539160875,392.134135,109721402667751.62,90550755165366.03
6,426.1110319749888,426.1696980907839,366.8884421262616,0.25896037043149756,341.498328,88857054953969.98,66048491265770.95
5,321.31152669816504,321.38932339003674,258.4722269222648,0.16368965027702417,258.315058,32224930304518.51,20931578524936.418
7,260.5359467136666,260.63188509847856,226.36496950318315,0.22358134566239168,226.221865,28966365224563.492,21919599104183.71
15,492.38891047284665,492.43968072916,467.079711427764,0.38885527999282615,466.619244,177065217902933.16,159479620811069.3
9,515.4419560989852,515.4904558836645,461.0825804947052,0.3748127019312903,460.902825,186935434618088.03,149881465741930.7
5,274.31420406542895,274.4053252982707,221.04057379867186,0.2148951845783515,220.816829,30846643709775.855,20103709409203.18
13,433.4297634977708,433.487439132593,411.42249500512617,0.18605118058900114,401.052288,66224875054534.07,59725204338538.42
6,397.1417106603954,397.2046554941989,344.9308002104375,0.286270992322176,344.873079,85356784039811.48,64549264017082.86
6,264.88267299212487,264.977037592794,235.51244804619583,0.28248929056198613,235.337773,37741724240177.4,29897364680181.13
10,294.82109239797757,294.9058773960547,273.92590572566667,0.288450520179074,273.91178,47643844613362.27,41182764529814.91
5,349.20760863685575,349.27919195089675,280.01522610692683,0.18380581362708673,279.723871,42635518089968.03,27519458511942.023
7,225.0054530848331,225.11653408381855,215.2860203158137,0.31171490777341126,215.034326,30110633485448.47,27586547533495.535
5,195.3743851601558,195.50230274016957,157.08267864043302,0.18231516168068312,156.907002,13371324877208.918,8675960353394.791
5,174.50043967070292,174.64364702235414,141.89723465915486,0.15837452201891758,141.802944,9295180304517.48,6168314663112.684
5,374.29619251059654,374.3629785755124,320.78386578029165,0.49144015713984657,320.56367,129670020253226.23,95505273885726.06
22,598.893099175688,598.934841397844,565.4479824191585,0.484821749569113,565.188406,324944842453175.9,289938704332610.8
17,689.355916267598,689.3921810501911,646.9387941405356,0.3897094770588184,646.559533,345878764901863.3,304948723962642.8
6,433.0513988592574,433.1091248795846,371.84189186573553,0.25790342279542455,371.689593,91377650782515.39,67553590507852.35
13,736.4127785916103,736.4467261608379,679.3810720050593,0.5271763163292689,678.796738,531989569051402.44,453384938144930.75
6,617.4462700476091,617.4867580731631,522.7400710612789,0.3300112133711667,522.30998,235722211036281.3,169433876667004.0
8,256.47295301888056,256.5704106677637,226.92624326928555,0.3281372950554508,227.045194,41070235708042.36,32221341790684.824
8,426.4236567784076,426.48227989011355,377.25290385291925,0.2641145278497454,377.100175,90741530767837.23,71175549618797.47
18,403.229029197628,403.29102393638954,377.4246136410617,0.3148710573725218,377.229955,96676396916682.33,84798553923196.11
5,319.65079431616465,319.728995098904,265.5898434283019,0.19046747792349147,265.318385,37064189646459.88,25669928332072.715
5,230.8246409222774,230.93292285184955,190.04923807353728,0.25360152729405805,189.873812,25815213885732.402,17558688476571.164
10,269.01554430046104,269.108459687304,242.54900365115063,0.2546745422289925,242.311147,35117947565436.31,28599338954016.027
6,296.4883361522532,296.5726445145127,278.00058712392547,0.28518074059993465,277.754854,47638080522594.18,41929589145355.84
21,368.2627485765894,368.3306286330045,353.22916887619164,0.31143880805698565,352.942596,79894275018506.05,73558388748763.81
8,798.4308346681206,798.462145470173,720.4698490307433,0.7211768591633809,720.326358,852794244194843.8,695120252188738.9
6,218.76272264811234,218.87697188241373,191.35749812028143,0.2693349254114334,191.180367,24636319282070.336,18893825732909.973
7,1012.7996203834554,1012.8243041361475,886.8555410922665,0.2910306064538607,886.579233,555319757801880.3,426732178873586.3
8,370.36229004175084,370.42978536420367,325.6222411232835,0.22719286255947832,325.359395,59106796438833.78,45792403514154.516
6,429.3127207213041,429.3709493819167,378.28952841734343,0.40347123200269414,378.067022,139959402511255.98,108913102280040.31
8,587.081094866987,587.1236768775555,540.6732545389499,0.24788603503939458,540.334161,160603924626131.84,136415372485309.83
10,508.92718733024384,508.97630790035123,457.369038829668,0.25354919877194865,457.243792,123735366096714.97,100125138424926.52
5,790.735416140672,790.7670316465916,649.635099681445,0.4827570458228413,649.027965,561449562999130.5,380198300534491.6
5,586.579822928483,586.622441325603,474.2677600845046,0.22099979167400774,473.862271,143087709566212.62,93893845388177.16
5,476.7199346346813,476.772373442605,457.29651850229607,0.30012486397860766,456.861686,128470304719550.3,118302411250028.98
6,365.18202951711584,365.25048211089285,309.1523309387781,0.2691050502869081,309.037735,67981540745529.4,48863897660162.46
5,263.69150443287265,263.7862951521016,213.02833286650812,0.4488559859899716,213.023239,59194695790175.875,38778453840117.27
9,568.1025433231201,568.1465477587606,504.66641541613467,0.7259053629811553,504.486935,436674952833291.1,345295589579196.2
11,888.0395760899358,888.0677275422145,804.7092929329533,0.31586403864690193,804.087508,464047189104187.4,381685984024649.9
5,529.6990960327262,529.7462905371658,429.45837065800737,0.30947584034584047,429.206702,163203975587501.16,107679319658174.75
5,310.44207909034503,310.52259896815247,249.06364391190937,0.5104815869928023,248.648595,92935007171481.4,60052194556508.86
7,610.4045341940138,610.4454892655125,522.2161545656911,0.5755511071578636,521.933967,400011186419389.2,293548140136023.44
10,829.4234368730985,829.4535777452422,747.7314795777934,0.6855585987497809,747.560814,874832814392249.9,711609739060863.0
5,322.53090903197517,322.6084116711656,262.6082216886691,0.37361356691200626,503.584766,73571731987369.7,48950114019365.805
5,336.5316565302317,336.60593554924407,278.09951116530755,0.3259391384881153,277.855256,69908657613160.87,47899914600641.445
6,210.64558644748496,210.76423579394313,179.1127156762222,0.2731323586971122,178.966722,23176379311884.27,16803387764755.264
6,338.6094687361802,338.6832920558648,314.4878995866726,0.3509778136051088,330.039735,76153604497443.2,65775631838668.28
6,363.83064685072196,363.89935365127366,344.98848341548484,0.40854713376601515,344.871223,102073468001996.52,91861757385767.8
6,351.5844096354221,351.6555091260313,309.3315454797183,0.37057950380138494,309.04279,86587365110096.84,67177836751738.62
6,365.7401537122628,365.80850186603044,316.29598454883376,0.6722574516609252,316.122713,168963030575250.75,126692570047592.69
7,289.8855021262424,289.9717302479393,291.58277956825884,0.37238406089154863,291.551482,59349561208831.63,60040418088023.12
5,375.5564454045396,375.62300739557065,309.1742053685328,0.21708682594292733,308.969113,58081852486825.5,39498277838401.79
5,476.77042872938335,476.82286198419644,423.28029419809076,0.3450526650107029,422.841874,147550622244811.88,116545575418002.55
5,274.18081322748293,274.2719787766951,227.04623243118,0.14505522109083283,227.009143,20872342383184.555,14358692005773.365
8,550.5841091926893,550.6295136437087,516.1987230533808,0.3184464061390827,515.697169,181268033126729.9,159516092717087.56
16,370.13867796018764,370.20621405118993,354.9829916630307,0.4034498971341637,392.952355,104305272232545.33,96009857021298.27
5,341.5297300021413,341.60292222891707,279.57197665970193,0.281811684484425,279.281098,62316296934277.28,41904202762356.81
5,183.69220047982373,183.8282473319042,148.52262925101684,0.17064835664797523,148.536061,11081602619464.082,7270995250279.831
5,354.8616265052732,354.9320695090372,306.87161087425653,0.3346211384688374,306.688483,79709087811870.36,59760424796312.43
9,377.4334838977802,377.49971492335715,333.41606676909305,0.24792620502679544,333.060602,66913641817920.766,52330298556055.74
6,245.89457643903484,245.99622501602,208.80316944365535,0.2704131655861754,208.679624,31186654599809.72,22551380575020.04
9,374.5982245952401,374.66495682129914,362.820150172144,0.3096602772027504,362.717837,82174048932910.94,77131480588327.3
8,610.4011626052795,610.442117902981,538.5433247384291,0.46439103203897425,538.170156,323341848444596.56,252207974111418.1
5,433.3831799075052,433.4408617409543,356.29753536553704,0.26667352411876466,355.897634,94600366586515.5,64162120962882.46
5,307.9047554826159,307.9859387193017,260.28048591316104,0.06369718247342716,260.237598,11617016511034.213,8325233147354.221
5,220.84695117969804,220.96012274925974,180.33119697757996,0.22315102712974977,180.226186,20833034665080.996,13938097860466.072
6,422.4504473613311,422.5096217552788,377.89631461884534,0.4473203763033474,377.683584,150154847636882.72,120390284947088.86
5,190.69342474081168,190.8244801889412,183.32835577768614,0.22851787773508705,183.192783,15942530454219.48,14744642393377.803
5,120.41605913413899,120.62349396944384,101.70323199280716,0.18215865043619284,101.641145,5117556329148.8545,3661117350936.5273
7,176.0982109572408,176.24012001340924,153.9023209622521,0.18378403498468213,153.873032,10969201812340.219,8397665953366.21
9,499.39111353012004,499.4411719841019,458.7082586393914,0.2983291431329548,458.2346,140028800610459.12,118321589720574.58
13,239.02010869029553,239.12467952580863,222.66748763494684,0.40459766717590545,222.698478,43956190519885.65,38194768805874.766
6,330.41257891146324,330.4882332291483,279.7471538670454,0.5795113834669982,279.670751,119244932046778.27,85732581513442.52
5,209.2189594033256,209.33841733855354,170.9971520314876,0.24571675371948862,171.024084,20589797095644.58,13801044596744.71
7,401.14893291477745,401.21124906795,343.2140794229928,0.4649518483152419,342.976747,140811365067497.06,103362104427130.22
5,228.95431189579932,229.0634779611952,193.51702244406806,0.3176161634593192,193.497002,31752284480890.96,22749870072503.51
6,395.7868257179855,395.84998599459243,335.1793543359516,0.35624792895359514,350.030121,105299351523392.22,75742624496270.64
6,225.74250912135014,225.85322761564169,190.26364855121446,0.12126175527663473,190.036661,11885194338264.895,8467687460994.478
8,286.6860576178036,286.773247762825,253.32459843396867,0.32130821825184885,253.04003,50159775238226.69,39249934668743.445
11,440.85977019478366,440.9164739224397,399.1845421015842,0.2596165011412663,406.296931,95295738491743.83,78268431066790.39
15,601.0504266496599,601.0920190584286,556.8465537850547,0.6985879085200929,538.038334,470101553618783.9,404024369605020.25
7,365.82919012482193,365.8975216469539,323.58798355729846,0.2936021120131589,323.486271,74373757851165.22,58315638595954.086
7,520.5658273531257,520.6138498040983,449.87602872101024,0.07916071284455863,449.761765,40819992023257.695,30564332534654.945
5,182.2782863610157,182.41538772457886,152.42185006512022,0.1440770604711306,152.430834,9227237588032.238,6472015486106.309
31,398.80667918054604,398.86936126884325,394.1091682266491,0.5963275093984565,393.688598,178121075443243.78,173986215814077.53
7,285.3722687744089,285.4598602000874,251.67101151290728,0.31635791569936533,251.312346,48945976612560.336,38151910742489.77
13,552.8877383320643,552.932953619103,521.7233334308916,0.7200468199564694,503.932526,410478887613587.7,365870460421849.3
5,685.8614421202477,685.8978916626481,557.899820071141,0.27479827071144514,557.520028,242139136586769.75,160779288013993.9
19,467.9608068442591,468.0142270725645,445.98469846324804,0.5668674222195099,445.732567,232606106827165.0,211436643487915.72
5,586.2284715931359,586.2711155313931,483.9462561872294,0.23236332117310238,483.503388,150199800205363.16,102709295506525.12
6,286.5272076692918,286.614446137597,250.21248736658376,0.28597206696898336,249.917747,44639967663439.02,34122480392025.906
15,680.3476050671896,680.3843499968681,658.1935687096899,0.5396276486564829,657.526449,465310719333240.3,435746824953562.7
6,161.24394302253444,161.39891313591406,153.71876656673817,0.1361415355122093,153.850114,6840637905634.191,6222209533699.775
5,164.26446277138967,164.41658593211716,150.92543028617922,0.16935126578216278,150.739412,8811617656375.967,7449502455343.25
5,189.4661634171453,189.59806718427384,180.50964795690163,0.165430683655102,180.688944,11425716040115.465,10379630715417.865
5,514.017831356313,514.0664655005683,456.19791130024254,0.4529386745370298,455.854677,224308225975162.44,177041565285774.5
11,478.23305971695567,478.28533262712676,444.12240184122624,0.2496622676524354,407.862031,107719431935767.78,93023493908811.61
